Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP5
44,GTD,John Potter,22,1:26.731,1900-01-01 00:31:34.924000,Green,Track,4.4,7.52,4.538,9.885,8.491,2.073,0.551,7.471,15.539000000000001,15.609000000000002,5.867999999999999,4.7860000000000005,148.49
85,P,Robert Alon,24,1:20.189,1900-01-01 00:31:35.140000,Green,Track,3.855,6.649,4.069,8.161,6.956,1.8230000000000002,0.495,7.242000000000001,15.479000000000001,15.322000000000001,5.73,4.408,165.28900000000002
16,GTD,Michael Schein,22,1:25.057,1900-01-01 00:31:36.067000,Green,Track,4.387,7.591,4.408,8.695,7.684,1.996,0.537,7.2,15.632,16.33,5.9270000000000005,4.67,152.362
67,GTLM,Ryan Briscoe,23,1:22.914,1900-01-01 00:31:36.491000,Green,Track,4.287,7.442,4.471,8.434,7.455,1.932,0.517,7.024,15.562000000000001,15.615,5.586,4.5889999999999995,158.256
75,GTD,Kenny Habul,22,1:29.006,1900-01-01 00:31:37.499000,Green,Track,4.395,8.924,5.852,9.09,7.821000000000001,2.024,0.541,7.585,15.743,16.159000000000002,6.06,4.812,151.235
15,GTD,Jack Hawksworth,23,1:22.211,1900-01-01 00:31:54.414000,Green,Track,4.24,7.3260000000000005,4.34,8.411,7.686,2.013,0.5429999999999999,6.875,15.116,15.196,5.843999999999999,4.621,150.678
14,GTD,Kyle Marcelli,23,1:22.181,1900-01-01 00:31:58.450000,Green,Track,4.217,7.416,4.348,8.45,7.662000000000001,1.999,0.5379999999999999,6.864,15.142000000000001,15.195,5.7829999999999995,4.567,152.078
7,P,Helio Castroneves,25,1:15.841,1900-01-01 00:32:07.769000,Green,Track,3.89,6.497000000000001,4.007,8.142000000000001,6.962999999999999,1.825,0.493,6.609,14.064,13.869000000000002,5.272,4.21,165.96
6,P,Dane Cameron,25,1:16.738,1900-01-01 00:32:09.444000,Green,Track,3.924,6.682,4.055,8.065,6.926,1.808,0.485,7.115,14.562999999999999,13.706,5.185,4.224,168.697
55,P,Jonathan Bomarito,25,1:18.013,1900-01-01 00:32:11.512000,Green,Track,3.872,6.574,4.052,8.025,6.932,1.839,0.49700000000000005,7.002000000000001,15.017000000000001,14.614,5.327000000000001,4.262,164.62400000000002
77,P,Oliver Jarvis,25,1:18.525,1900-01-01 00:32:12.823000,Green,Track,3.858,6.989,4.053999999999999,7.895,6.997000000000001,1.86,0.501,6.696000000000001,14.955,15.155999999999999,5.365,4.199,163.31
86,GTD,Katherine Legge,23,1:24.616,1900-01-01 00:32:13.836000,Green,Track,4.308,7.459,4.372,8.584,7.712999999999999,2.024,0.5429999999999999,7.233,15.700999999999999,16.067999999999998,5.986000000000001,4.625,150.678
48,GTD,Madison Snow,23,1:24.725,1900-01-01 00:32:14.186000,Green,Track,4.314,7.43,4.419,8.585,7.712999999999999,2.013,0.5429999999999999,7.492999999999999,15.874,15.898,5.848,4.595,150.678
96,GTD,Dillon Machavern,23,1:23.264,1900-01-01 00:32:15.083000,Green,Track,4.305,7.332000000000001,4.433,8.963,7.641,1.9769999999999999,0.531,7.093,15.413,15.297,5.711,4.5680000000000005,154.083
10,P,Renger Van Der Zande,25,1:16.890,1900-01-01 00:32:15.869000,Green,Track,3.885,6.515,4.003,8.0,7.082000000000001,1.8719999999999999,0.503,6.52,13.888,14.937000000000001,5.46,4.225,162.66
5,P,Joao Barbosa,25,1:16.423,1900-01-01 00:32:16.990000,Green,Track,3.878,6.485,4.019,7.897,7.077999999999999,1.8559999999999999,0.499,6.665,14.022,14.122,5.596,4.306,163.96400000000003
93,GTD,Justin Marks,23,1:23.481,1900-01-01 00:32:16.960000,Green,Track,4.2989999999999995,7.443,4.3469999999999995,8.54,7.625,2.001,0.537,7.126,15.383,15.697000000000001,5.899,4.584,152.362
52,P,Gustavo Yacaman,25,1:15.837,1900-01-01 00:32:18.945000,Green,Track,3.9139999999999997,6.675,4.027,8.115,6.985,1.838,0.495,6.601,13.892000000000001,13.694,5.371,4.23,165.28900000000002
54,P,Jonathan Bennett,24,1:20.464,1900-01-01 00:32:22.847000,Green,Track,4.051,7.0360000000000005,4.209,8.816,7.007000000000001,1.818,0.48700000000000004,7.13,15.155,14.718,5.617999999999999,4.419,168.00400000000002
99,P,Misha Goikhberg,25,1:16.094,1900-01-01 00:32:23.448000,Green,Track,3.804,6.492000000000001,3.943,8.163,6.966,1.819,0.48700000000000004,6.635,14.277999999999999,13.874,5.381,4.252,168.00400000000002
911,GTLM,Nick Tandy,24,1:20.857,1900-01-01 00:32:47.691000,Green,Track,4.164,7.159,4.3260000000000005,8.32,7.523,1.9769999999999999,0.53,6.822,14.902000000000001,15.042,5.629,4.463,154.374
38,P,James French,25,1:17.782,1900-01-01 00:32:47.955000,Green,Track,3.905,6.97,4.118,8.265,6.934,1.8090000000000002,0.485,6.7170000000000005,14.467,14.235999999999999,5.593999999999999,4.282,168.697
912,GTLM,Earl Bamber,24,1:20.851,1900-01-01 00:32:49.650000,Green,Track,4.173,7.202000000000001,4.311,8.236,7.505,1.97,0.531,7.185,14.767999999999999,14.905,5.596,4.468999999999999,154.083
2,P,Scott Sharp,24,1:19.352,1900-01-01 00:32:50.182000,Green,Track,4.064,7.206,4.205,8.384,6.984,1.8359999999999999,0.494,6.9079999999999995,14.507,14.62,5.646,4.498,165.62400000000002
22,P,Johannes van Overbeek,25,1:18.594,1900-01-01 00:32:50.388000,Green,Track,3.897,7.057,4.106,8.3,6.94,1.8130000000000002,0.489,6.925,14.645,14.324000000000002,5.834,4.263999999999999,167.317
25,GTLM,Alexander Sims,24,1:21.804,1900-01-01 00:32:51.780000,Green,Track,4.218999999999999,7.515,4.28,8.345,7.422000000000001,1.939,0.537,7.3260000000000005,15.198,14.950999999999999,5.6610000000000005,4.4110000000000005,152.362
63,GTD,Cooper MacNeil,23,1:23.591,1900-01-01 00:32:54.346000,Green,Track,4.394,7.567,4.454,8.633,7.763,2.02,0.541,7.007999999999999,15.220999999999998,15.511,5.814,4.665,151.235
3,GTLM,Antonio Garcia,24,1:22.899,1900-01-01 00:32:54.481000,Green,Track,4.242,7.7170000000000005,4.431,8.498,7.519,1.9509999999999998,0.523,7.153,15.139000000000001,15.344000000000001,5.869,4.513,156.44
24,GTLM,John Edwards,24,1:23.439,1900-01-01 00:32:55.649000,Green,Track,4.165,7.324,4.263,8.895,7.886,1.974,0.525,7.255,15.665,15.421,5.513,4.553,155.844
31,P,Eric Curran,25,1:21.154,1900-01-01 00:32:56.042000,Green,Track,4.019,6.75,4.155,8.246,7.152,1.8659999999999999,0.498,7.332999999999999,15.530999999999999,15.57,5.646,4.388,164.294
85,P,Robert Alon,25,1:21.156,1900-01-01 00:32:56.296000,Green,Track,3.983,6.875,4.158,8.363,6.992999999999999,1.81,0.488,7.553,15.725,15.332,5.565,4.311,167.66
58,GTD,Christina Nielsen,23,1:27.295,1900-01-01 00:32:57.225000,Green,Track,4.447,7.862,4.545,9.205,7.9510000000000005,2.037,0.545,7.711,15.675999999999998,16.437,6.072,4.8069999999999995,150.125
66,GTLM,Dirk Mueller,24,1:24.775,1900-01-01 00:32:57.326000,Green,Track,4.225,7.329,4.348,8.687000000000001,7.564,1.9880000000000002,0.5329999999999999,7.537000000000001,15.991,15.963,6.011,4.599,153.505
4,GTLM,Tommy Milner,24,1:24.676,1900-01-01 00:32:57.571000,Green,Track,4.211,7.315,4.423,8.88,7.539,1.933,0.515,7.5889999999999995,16.025,15.652000000000001,5.996,4.598,158.87
33,GTD,Ben Keating,23,1:27.192,1900-01-01 00:32:58.546000,Green,Track,4.305,7.973,4.709,9.261000000000001,7.815,2.075,0.551,7.678,16.144000000000002,16.098,5.841,4.742,148.49
67,GTLM,Ryan Briscoe,24,1:22.877,1900-01-01 00:32:59.368000,Green,Track,4.265,7.32,4.355,8.349,7.484,1.945,0.521,7.235,15.69,15.619000000000002,5.523,4.571000000000001,157.041
44,GTD,John Potter,23,1:25.315,1900-01-01 00:33:00.239000,Green,Track,4.52,7.605,4.462,8.539,7.827000000000001,2.036,0.544,7.188,15.755,16.16,5.896,4.783,150.401
16,GTD,Michael Schein,23,1:24.568,1900-01-01 00:33:00.635000,Green,Track,4.335,7.511,4.488,8.941,7.729,2.012,0.54,7.058,15.610999999999999,15.859000000000002,5.81,4.6739999999999995,151.515
75,GTD,Kenny Habul,23,1:34.862,1900-01-01 00:33:12.361000,Green,Pit,4.413,7.58,4.501,8.83,8.267999999999999,2.261,0.635,8.457,15.878,15.982000000000001,7.1979999999999995,10.859000000000002,128.84799999999998
15,GTD,Jack Hawksworth,24,1:22.404,1900-01-01 00:33:16.818000,Green,Track,4.236000000000001,7.357,4.364,8.508,7.705,2.012,0.541,6.9239999999999995,15.137,15.228,5.766,4.626,151.235
14,GTD,Kyle Marcelli,24,1:22.668,1900-01-01 00:33:21.118000,Green,Track,4.216,7.391,4.357,8.538,7.667000000000001,1.995,0.536,6.955,15.210999999999999,15.449000000000002,5.781000000000001,4.572,152.64600000000002
7,P,Helio Castroneves,26,1:15.571,1900-01-01 00:33:23.340000,Green,Track,3.785,6.428,3.991,7.91,6.999,1.824,0.49,6.682,14.029000000000002,13.929,5.247000000000001,4.257,166.976
6,P,Dane Cameron,26,1:15.502,1900-01-01 00:33:24.946000,Green,Track,3.85,6.371,3.965,7.997000000000001,6.981,1.8230000000000002,0.491,6.6,14.062000000000001,13.888,5.233,4.2410000000000005,166.636
55,P,Jonathan Bomarito,26,1:15.173,1900-01-01 00:33:26.685000,Green,Track,3.844,6.386,4.032,7.977,7.046,1.855,0.5,6.608,13.807,13.675999999999998,5.212999999999999,4.229,163.636
77,P,Oliver Jarvis,26,1:14.913,1900-01-01 00:33:27.736000,Green,Track,3.8339999999999996,6.399,3.95,7.921,7.002999999999999,1.8519999999999999,0.499,6.584,13.915,13.53,5.231,4.195,163.96400000000003
10,P,Renger Van Der Zande,26,1:17.482,1900-01-01 00:33:33.351000,Green,Track,3.952,6.859,4.169,8.205,7.164,1.8719999999999999,0.505,6.852,14.234000000000002,14.137,5.294,4.239,162.016
5,P,Joao Barbosa,26,1:17.474,1900-01-01 00:33:34.464000,Green,Track,3.9389999999999996,6.605,4.144,8.245,7.086,1.847,0.496,6.943,14.411,14.181,5.245,4.332,164.956
86,GTD,Katherine Legge,24,1:24.414,1900-01-01 00:33:38.250000,Green,Track,4.287,7.457000000000001,4.387,8.437999999999999,7.692,2.017,0.541,7.2989999999999995,15.784,15.98,5.922999999999999,4.609,151.235
52,P,Gustavo Yacaman,26,1:19.469,1900-01-01 00:33:38.414000,Green,Track,3.872,6.545,3.9410000000000003,8.1,6.962999999999999,1.817,0.488,6.808,15.145999999999999,15.39,5.983,4.416,167.66
48,GTD,Madison Snow,24,1:24.741,1900-01-01 00:33:38.927000,Green,Track,4.28,7.563,4.473,8.478,7.761,2.013,0.54,7.34,15.395999999999999,16.244,5.956,4.697,151.515
96,GTD,Dillon Machavern,24,1:24.044,1900-01-01 00:33:39.127000,Green,Track,4.2219999999999995,7.377000000000001,4.478,8.615,7.599,1.959,0.524,7.072,15.544,16.093,5.9670000000000005,4.593999999999999,156.142
93,GTD,Justin Marks,24,1:23.622,1900-01-01 00:33:40.582000,Green,Track,4.28,7.5360000000000005,4.391,8.873,7.7139999999999995,2.004,0.537,7.087999999999999,15.362,15.485999999999999,5.795,4.556,152.362
54,P,Jonathan Bennett,25,1:19.996,1900-01-01 00:33:42.843000,Green,Track,4.016,6.8420000000000005,4.167,8.368,7.022,1.8159999999999998,0.48700000000000004,7.167000000000001,15.127,14.933,5.496,4.555,168.00400000000002
99,P,Misha Goikhberg,26,1:19.533,1900-01-01 00:33:42.981000,Green,Track,3.888,6.671,4.157,8.479,7.037000000000001,1.81,0.484,7.032,15.227,14.802999999999999,5.6160000000000005,4.329,169.046
38,P,James French,26,1:16.675,1900-01-01 00:34:04.630000,Green,Track,3.859,6.671,4.045,8.105,6.985,1.8130000000000002,0.48700000000000004,6.803,14.288,13.949000000000002,5.421,4.249,168.00400000000002
22,P,Johannes van Overbeek,26,1:17.544,1900-01-01 00:34:07.932000,Green,Track,3.91,6.827999999999999,4.027,8.202,6.94,1.815,0.489,6.848,14.623,14.19,5.501,4.171,167.317
911,GTLM,Nick Tandy,25,1:21.382,1900-01-01 00:34:09.073000,Green,Track,4.295,7.316,4.363,8.34,7.502999999999999,1.969,0.529,6.907,14.855,15.173,5.6739999999999995,4.458,154.666
2,P,Scott Sharp,25,1:19.140,1900-01-01 00:34:09.322000,Green,Track,4.302,7.143,4.228,8.323,7.001,1.824,0.49,6.812,14.579,14.539000000000001,5.625,4.274,166.976
912,GTLM,Earl Bamber,25,1:21.060,1900-01-01 00:34:10.710000,Green,Track,4.177,7.176,4.428999999999999,8.471,7.5360000000000005,1.956,0.525,6.922999999999999,14.875,14.945,5.621,4.426,155.844
25,GTLM,Alexander Sims,25,1:20.832,1900-01-01 00:34:12.612000,Green,Track,4.169,7.18,4.303999999999999,8.326,7.39,1.925,0.521,6.9510000000000005,15.017000000000001,14.929,5.7010000000000005,4.419,157.041
31,P,Eric Curran,26,1:18.925,1900-01-01 00:34:14.967000,Green,Track,4.093999999999999,7.0760000000000005,4.141,8.225,7.1160000000000005,1.857,0.499,6.861000000000001,14.815999999999999,14.539000000000001,5.449,4.252,163.96400000000003
3,GTLM,Antonio Garcia,25,1:21.390,1900-01-01 00:34:15.871000,Green,Track,4.168,7.287000000000001,4.357,8.363999999999999,7.502000000000001,1.95,0.523,6.937,14.921,15.244000000000002,5.62,4.5169999999999995,156.44
85,P,Robert Alon,26,1:19.792,1900-01-01 00:34:16.088000,Green,Track,4.032,7.2410000000000005,4.244,8.509,7.03,1.821,0.491,6.766,14.737,14.860999999999999,5.772,4.288,166.636
63,GTD,Cooper MacNeil,24,1:23.850,1900-01-01 00:34:18.196000,Green,Track,4.471,7.664,4.407,8.512,7.704,2.008,0.537,7.111000000000001,15.447000000000001,15.575999999999999,5.705,4.708,152.362
24,GTLM,John Edwards,25,1:22.666,1900-01-01 00:34:18.315000,Green,Track,4.183,7.205,4.3389999999999995,8.687000000000001,7.474,1.916,0.515,7.106,15.344000000000001,15.605,5.746,4.546,158.87
66,GTLM,Dirk Mueller,25,1:21.626,1900-01-01 00:34:18.952000,Green,Track,4.237,7.346,4.378,8.521,7.551,1.9480000000000002,0.521,6.985,14.859000000000002,15.113,5.638999999999999,4.5280000000000005,157.041
4,GTLM,Tommy Milner,25,1:21.849,1900-01-01 00:34:19.420000,Green,Track,4.209,7.485,4.401,8.454,7.534,1.94,0.52,6.995,15.011,15.081,5.6370000000000005,4.582,157.343
67,GTLM,Ryan Briscoe,25,1:23.066,1900-01-01 00:34:22.434000,Green,Track,4.206,7.276,4.367,8.607000000000001,7.5520000000000005,1.942,0.52,7.138,15.454,15.901,5.499,4.604,157.343
58,GTD,Christina Nielsen,24,1:26.408,1900-01-01 00:34:23.633000,Green,Track,4.527,7.959,4.426,8.802,7.8,2.003,0.536,7.256,15.677,16.645,5.906000000000001,4.871,152.64600000000002
33,GTD,Ben Keating,24,1:25.314,1900-01-01 00:34:23.860000,Green,Track,4.314,7.643,4.393,8.652999999999999,7.686,1.992,0.532,7.447,15.802999999999999,15.960999999999999,6.0489999999999995,4.841,153.79399999999998
44,GTD,John Potter,24,1:23.887,1900-01-01 00:34:24.126000,Green,Track,4.38,7.487,4.465,8.523,7.843999999999999,2.03,0.544,7.077999999999999,15.258,15.645,5.909,4.724,150.401
16,GTD,Michael Schein,24,1:24.072,1900-01-01 00:34:24.707000,Green,Track,4.354,7.622000000000001,4.404,8.624,7.68,1.9980000000000002,0.536,7.185,15.322000000000001,15.853,5.865,4.629,152.64600000000002
7,P,Helio Castroneves,27,1:15.878,1900-01-01 00:34:39.218000,Green,Track,3.821,6.352,4.0569999999999995,8.117,7.005,1.82,0.491,6.582000000000001,13.984000000000002,13.947000000000001,5.37,4.332,166.636
15,GTD,Jack Hawksworth,25,1:22.339,1900-01-01 00:34:39.157000,Green,Track,4.231,7.318,4.357,8.478,7.702000000000001,2.01,0.54,6.898,15.118,15.277999999999999,5.78,4.629,151.515
6,P,Dane Cameron,27,1:15.110,1900-01-01 00:34:40.056000,Green,Track,3.807,6.308,3.9560000000000004,7.867999999999999,6.944,1.808,0.486,6.685,13.929,13.729000000000001,5.3389999999999995,4.251,168.35
55,P,Jonathan Bomarito,27,1:15.495,1900-01-01 00:34:42.180000,Green,Track,3.804,6.31,3.998,7.936,6.994,1.851,0.499,6.507000000000001,14.039000000000001,14.026,5.282,4.249,163.96400000000003
77,P,Oliver Jarvis,27,1:14.880,1900-01-01 00:34:42.616000,Green,Track,3.7889999999999997,6.3660000000000005,3.95,7.837000000000001,6.979,1.849,0.498,6.5520000000000005,13.867,13.755999999999998,5.266,4.171,164.294
14,GTD,Kyle Marcelli,25,1:23.387,1900-01-01 00:34:44.505000,Green,Track,4.209,7.341,4.3839999999999995,8.496,7.7379999999999995,1.994,0.534,7.247999999999999,15.315999999999999,15.732999999999999,5.8229999999999995,4.571000000000001,153.218
10,P,Renger Van Der Zande,27,1:15.702,1900-01-01 00:34:49.053000,Green,Track,3.908,6.494,4.042,8.005,7.105,1.868,0.503,6.553,13.728,13.872,5.379,4.245,162.66
52,P,Gustavo Yacaman,27,1:16.713,1900-01-01 00:34:55.127000,Green,Track,3.965,6.756,4.0360000000000005,8.123,7.037000000000001,1.84,0.495,6.67,14.138,13.958,5.396,4.2989999999999995,165.28900000000002
5,P,Joao Barbosa,27,1:23.727,1900-01-01 00:34:58.191000,Green,Pit,3.886,6.43,4.0,7.952999999999999,7.05,1.8459999999999999,0.496,6.68,13.898,14.145,6.399,10.944,164.956
86,GTD,Katherine Legge,25,1:22.823,1900-01-01 00:35:01.073000,Green,Track,4.408,7.521,4.374,8.556000000000001,7.712999999999999,2.013,0.54,6.996,15.071,15.347999999999999,5.769,4.513999999999999,151.515
48,GTD,Madison Snow,25,1:22.836,1900-01-01 00:35:01.763000,Green,Track,4.306,7.404,4.402,8.442,7.712000000000001,2.009,0.539,7.072,15.197000000000001,15.365,5.739,4.649,151.796
96,GTD,Dillon Machavern,25,1:23.032,1900-01-01 00:35:02.159000,Green,Track,4.274,7.521,4.468,8.626,7.579,1.956,0.525,7.167999999999999,15.15,15.446,5.7410000000000005,4.578,155.844
99,P,Misha Goikhberg,27,1:19.530,1900-01-01 00:35:02.511000,Green,Track,3.9,7.216,4.254,8.424,7.022,1.808,0.484,6.915,14.82,14.915,5.511,4.261,169.046
93,GTD,Justin Marks,25,1:23.263,1900-01-01 00:35:03.845000,Green,Track,4.284,7.4239999999999995,4.371,8.565,7.667999999999999,1.999,0.537,6.944,15.212,15.838,5.84,4.581,152.362
54,P,Jonathan Bennett,26,1:21.522,1900-01-01 00:35:04.365000,Green,Track,4.087,7.398,4.287,8.59,7.0089999999999995,1.815,0.48700000000000004,7.307,15.304,15.093,5.684,4.461,168.00400000000002
75,GTD,Kenny Habul,24,1:53.737,1900-01-01 00:35:06.098000,Green,Track,30.506,10.077,4.883,8.818999999999999,7.835,2.029,0.542,7.355,15.594000000000001,15.694,5.711,4.692,150.95600000000002
38,P,James French,27,1:16.319,1900-01-01 00:35:20.949000,Green,Track,3.92,6.75,4.058,8.104,6.974,1.81,0.48700000000000004,6.6979999999999995,14.009,13.819,5.42,4.27,168.00400000000002
22,P,Johannes van Overbeek,27,1:15.836,1900-01-01 00:35:23.768000,Green,Track,3.8160000000000003,6.388999999999999,3.987,8.174,6.9270000000000005,1.814,0.489,6.457999999999999,14.254000000000001,13.832,5.481,4.215,167.317
2,P,Scott Sharp,26,1:17.131,1900-01-01 00:35:26.453000,Green,Track,3.872,6.785,4.075,8.081,6.984,1.824,0.491,6.721,14.515999999999998,13.99,5.534,4.258,166.636
911,GTLM,Nick Tandy,26,1:21.021,1900-01-01 00:35:30.094000,Green,Track,4.321000000000001,7.281000000000001,4.34,8.311,7.499,1.964,0.527,6.871,14.915,14.975999999999999,5.587999999999999,4.428,155.253
912,GTLM,Earl Bamber,26,1:20.638,1900-01-01 00:35:31.348000,Green,Track,4.173,7.178,4.334,8.311,7.492999999999999,1.959,0.527,6.843999999999999,14.831,14.937999999999999,5.5489999999999995,4.501,155.253
31,P,Eric Curran,27,1:17.831,1900-01-01 00:35:32.798000,Green,Track,3.9360000000000004,6.779,4.196000000000001,8.09,7.079,1.85,0.498,6.706,14.595999999999998,14.424000000000001,5.434,4.243,164.294
25,GTLM,Alexander Sims,26,1:21.289,1900-01-01 00:35:33.901000,Green,Track,4.158,7.199,4.364,8.297,7.376,1.936,0.545,7.001,14.866,15.38,5.724,4.4430000000000005,150.125
85,P,Robert Alon,27,1:18.062,1900-01-01 00:35:34.150000,Green,Track,3.8369999999999997,6.744,4.053,8.201,7.0360000000000005,1.8230000000000002,0.49,6.501,14.288,14.945,5.815,4.329,166.976
3,GTLM,Antonio Garcia,26,1:20.731,1900-01-01 00:35:36.602000,Green,Track,4.223,7.2589999999999995,4.343999999999999,8.359,7.465,1.942,0.521,6.816,14.841,14.902000000000001,5.57,4.489,157.041
24,GTLM,John Edwards,26,1:20.955,1900-01-01 00:35:39.270000,Green,Track,4.168,7.314,4.37,8.312000000000001,7.468,1.935,0.519,7.042999999999999,14.878,14.949000000000002,5.484,4.515,157.64600000000002
66,GTLM,Dirk Mueller,26,1:21.231,1900-01-01 00:35:40.183000,Green,Track,4.197,7.242000000000001,4.406000000000001,8.461,7.537000000000001,1.945,0.522,7.069,14.765,14.940999999999999,5.539,4.607,156.74
4,GTLM,Tommy Milner,26,1:21.313,1900-01-01 00:35:40.733000,Green,Track,4.235,7.202999999999999,4.303999999999999,8.379,7.516,1.939,0.52,7.129,15.023,15.040999999999999,5.4510000000000005,4.573,157.343
63,GTD,Cooper MacNeil,25,1:24.518,1900-01-01 00:35:42.714000,Green,Track,4.431,7.665,4.526,9.076,7.695,1.9869999999999999,0.5329999999999999,7.18,15.342,15.559000000000001,5.765,4.7589999999999995,153.505
67,GTLM,Ryan Briscoe,26,1:21.080,1900-01-01 00:35:43.514000,Green,Track,4.204,7.142,4.313,8.31,7.502999999999999,1.944,0.522,6.9110000000000005,14.975,15.119000000000002,5.5089999999999995,4.628,156.74
58,GTD,Christina Nielsen,25,1:24.625,1900-01-01 00:35:48.258000,Green,Track,4.405,7.669,4.497,8.667,7.726,2.009,0.539,7.202000000000001,15.687000000000001,15.793,5.772,4.659,151.796
33,GTD,Ben Keating,25,1:24.776,1900-01-01 00:35:48.636000,Green,Track,4.423,7.686,4.5280000000000005,8.679,7.65,1.996,0.537,7.247000000000001,15.788,15.712,5.882000000000001,4.648,152.362
44,GTD,John Potter,25,1:24.965,1900-01-01 00:35:49.091000,Green,Track,4.421,7.649,4.567,8.743,7.803,2.017,0.54,7.093,15.698,15.792,5.877999999999999,4.763999999999999,151.515
16,GTD,Michael Schein,25,1:24.680,1900-01-01 00:35:49.387000,Green,Track,4.324,7.718999999999999,4.474,8.787,7.69,2.001,0.537,7.097,15.677999999999999,15.759,5.9639999999999995,4.65,152.362
7,P,Helio Castroneves,28,1:15.265,1900-01-01 00:35:54.483000,Green,Track,3.842,6.33,4.047,8.003,6.914,1.811,0.48700000000000004,6.607,13.946,13.754000000000001,5.27,4.254,168.00400000000002
6,P,Dane Cameron,28,1:15.658,1900-01-01 00:35:55.714000,Green,Track,3.883,6.676,4.048,7.992999999999999,6.959,1.815,0.489,6.603,14.027999999999999,13.713,5.1770000000000005,4.274,167.317
55,P,Jonathan Bomarito,28,1:14.992,1900-01-01 00:35:57.172000,Green,Track,3.844,6.386,4.052,8.011000000000001,6.9510000000000005,1.838,0.49700000000000005,6.579,13.774000000000001,13.59,5.23,4.24,164.62400000000002
77,P,Oliver Jarvis,28,1:15.166,1900-01-01 00:35:57.782000,Green,Track,3.8110000000000004,6.42,3.998,8.02,6.941,1.8219999999999998,0.49200000000000005,6.641,13.908,13.66,5.242000000000001,4.211,166.297
15,GTD,Jack Hawksworth,26,1:22.824,1900-01-01 00:36:01.981000,Green,Track,4.262,7.406000000000001,4.386,8.562000000000001,7.695,2.0,0.534,7.303999999999999,15.11,15.181,5.773,4.611000000000001,153.218
10,P,Renger Van Der Zande,28,1:16.423,1900-01-01 00:36:05.476000,Green,Track,3.9010000000000002,6.629,4.065,8.04,7.081,1.861,0.5,6.484,14.074000000000002,14.200999999999999,5.307,4.28,163.636
14,GTD,Kyle Marcelli,26,1:22.717,1900-01-01 00:36:07.222000,Green,Track,4.229,7.397,4.3919999999999995,8.557,7.709,1.993,0.534,6.922999999999999,15.174000000000001,15.436,5.81,4.563,153.218
52,P,Gustavo Yacaman,28,1:15.868,1900-01-01 00:36:10.995000,Green,Track,3.9530000000000003,6.522,3.977,7.979,6.946000000000001,1.821,0.49,6.599,14.032,13.899000000000001,5.355,4.295,166.976
99,P,Misha Goikhberg,28,1:17.091,1900-01-01 00:36:19.602000,Green,Track,3.888,7.132000000000001,4.1080000000000005,8.245,7.021,1.815,0.485,6.562,14.34,13.808,5.497000000000001,4.19,168.697
86,GTD,Katherine Legge,26,1:22.373,1900-01-01 00:36:23.446000,Green,Track,4.266,7.4910000000000005,4.373,8.468,7.64,1.99,0.534,6.827000000000001,15.113,15.424000000000001,5.73,4.5169999999999995,153.218
48,GTD,Madison Snow,26,1:22.461,1900-01-01 00:36:24.224000,Green,Track,4.289,7.36,4.386,8.682,7.666,2.0,0.536,7.125,14.909,15.263,5.686,4.559,152.64600000000002
54,P,Jonathan Bennett,27,1:20.697,1900-01-01 00:36:25.062000,Green,Track,4.085,7.289,4.224,8.459,6.962000000000001,1.797,0.48100000000000004,7.32,15.065999999999999,14.946,5.641,4.427,170.1
96,GTD,Dillon Machavern,26,1:23.552,1900-01-01 00:36:25.711000,Green,Track,4.294,7.64,4.41,8.511000000000001,7.513999999999999,1.945,0.521,7.216,15.254000000000001,15.864,5.722,4.6610000000000005,157.041
93,GTD,Justin Marks,26,1:23.255,1900-01-01 00:36:27.100000,Green,Track,4.354,7.426,4.439,8.801,7.66,1.9969999999999999,0.536,7.041,15.157,15.446,5.755,4.643,152.64600000000002
38,P,James French,28,1:16.163,1900-01-01 00:36:37.112000,Green,Track,3.877,6.541,4.046,8.097999999999999,6.94,1.804,0.483,6.792999999999999,14.093,13.815,5.474,4.199,169.396
75,GTD,Kenny Habul,25,1:32.102,1900-01-01 00:36:38.200000,Green,Pit,4.337,7.476,4.454,8.581,7.735,2.016,0.54,7.274,15.831,15.743,7.124,10.991,151.515
22,P,Johannes van Overbeek,28,1:15.562,1900-01-01 00:36:39.330000,Green,Track,3.805,6.405,3.9989999999999997,8.027000000000001,6.91,1.808,0.488,6.38,14.245,13.877,5.4479999999999995,4.17,167.66
2,P,Scott Sharp,27,1:16.587,1900-01-01 00:36:43.040000,Green,Track,3.82,6.477,4.065,8.116,6.952999999999999,1.819,0.489,6.66,14.370999999999999,13.89,5.652,4.275,167.317
31,P,Eric Curran,28,1:16.981,1900-01-01 00:36:49.779000,Green,Track,3.9160000000000004,6.655,4.13,8.158,7.08,1.8519999999999999,0.499,6.712000000000001,14.100999999999999,14.163,5.415,4.3,163.96400000000003
911,GTLM,Nick Tandy,27,1:20.640,1900-01-01 00:36:50.734000,Green,Track,4.166,7.057,4.308,8.283,7.457999999999999,1.954,0.526,6.845,14.867,15.094000000000001,5.662999999999999,4.419,155.548
85,P,Robert Alon,28,1:17.045,1900-01-01 00:36:51.195000,Green,Track,3.842,6.572,4.0,8.163,6.95,1.808,0.486,6.67,14.727,14.164000000000001,5.398,4.265,168.35
